,minHBint2,VR3_Dt,ECCEN,VR2_Dt,ATS7s,ATS7v,ATS7i,ATS7m,ATS7e,VABC,ATS4e,ATS4m,ATS4i,ATS4s,ATS8e,MDEC-22,ATS8s,ATS8v,SP-0,ATSC8v,ATSC8s,ATSC8m,ATSC8i,SpAD_Dt,AATS8m,AATS8v,VE3_Dt,R_TpiPCTPC,VR2_DzZ,MDEC-33,VR2_Dzs,VR2_Dzp,ATS5e,VR2_D,ATS5m,ATS5s,ATS5v,SdO,fragC,SpDiam_Dt,AATS7v,SpAD_D,ATS1m,CrippenMR,AATS6v,maxaaN,SpDiam_Dzs,SpDiam_Dzp,SpDiam_Dzm,ATSC3v,ATSC3s,ATSC3m,ATSC3i,TPC,ATSC5s,minsOm,minsOH,AATS5v,ATS8i,ATS8m,BCUTw-1h,ATS8p,ATSC2v,ATSC2s,ATS4v,ATSC2m,ATSC2i,ATS3m,WPATH,SpAbs_Dzp,SpAbs_Dzs,ATSC1v,ATSC1i,ATSC1m,MPC9,SHBa,AATSC8v,AATSC8m,EE_Dt,minsF,ATSC0v,ATSC0m,ATSC0i,ATSC7s,ATSC7v,ATSC7i,ATSC7m,SpAD_DzZ,SpAD_Dzi,SpAD_Dzv,SpDiam_D,AATS1v,SsOH,SHBint10,ATS2v,ATS2s,ATS2i,MPC10,ATSC6s,ATSC6v,ATSC6i,ATSC6m,ATSC5v,naasC,VR3_D,VR1_D,VR1_Dt,AMR,ATSC5m,ATSC5i,ATS3v,ATS3s,ATS3e,ATS3i,SHBint9,SHBint8,SHBint2,SHBint7,SHBint6,SHBint5,SHBint4,ATS0s,ATS0v,ATS0i,ATS0m,nTRing,TIC1,TIC2,TIC3,TIC4,TIC5,ATSC4i,ATSC4m,ATSC4s,ATSC4v,MPC6,nAtomP,VR3_Dzs,MPC8,VR3_Dzp,VR3_Dzi,VR1_DzZ,VR1_Dzp,VR1_Dzs,VR1_Dzi,VR1_Dzm,VR1_Dze,AATSC7m,minHBa,ALogp2,SaaN,ATS1v,ATS1i,VR2_Dzv,ATS2m,ATS5i,mindO,TopoPSA,VE3_DzZ,VE3_Dzv,ATS6s,VE3_Dzs,VE3_Dzp,ATS6v,ATS6i,ATS6m,VE3_Dzi,ATS6e,VR1_Dzv,VE3_D,WTPT-1,Class
46,0.0,25.4389,1277,14.4521,535.9444,38952.7304,36402.3812,11695.0783,1700.2051,470.3198,1497.5856,12098.9234,31479.0769,539.0,1738.8878,0.0,512.0,38029.6434,27.0535,-1218.277,5.2348,-356.1664,-41.5323,1140.3925,45.304,161.1426,-6.9234,9.7798,23.5193,12.0522,20.3613,11.0461,1454.5183,12.5452,12074.9583,518.8889,36876.6958,13.4305,556.08,791.3237,173.1232,573.1484,7530.8693,162.435,197.2989,5.1808,366.634,455.3567,333.0936,166.935,3.7427,183.6767,-18.0803,2150,-19.8092,0.0,0.0,195.1148,37586.1005,10691.7463,15.9959,296.4754,164.8849,2.9384,36474.9386,145.8087,1.7008,12277.4092,5519,602.0694,485.6994,-27.4977,-21.7317,232.9358,378,25.2625,-5.1622,-1.5092,570.1962,0.0,3640.809,2397.6075,113.7484,-0.7831,-1100.9527,36.4396,-1055.3681,442.861,425.416,548.9938,422.9642,272.7974,0.0,0.0,32112.5047,381.6111,21448.1825,429,-11.8413,-2275.2922,-60.1657,-1474.9822,133.0963,5,24.8729,501.8085,578.083,161.7568,-458.4415,35.7091,36835.4464,484.3333,1409.7564,29331.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8056,16439.8873,11613.1272,6338.0782,9,247.7569,320.8505,363.8701,389.4797,393.4797,5.5601,-306.4608,-18.4177,-270.4459,206,16,26.8101,320,24.3638,25.5221,940.773,441.8459,814.4526,590.2421,946.1133,982.3329,-4.6905,1.9426,0.1442,15.1903,21278.1995,11375.7861,11.5863,11126.284,30457.9597,13.4305,75.86,-3.9704,-4.6812,493.5556,-4.5162,-4.9843,38473.2811,30649.4914,12107.6355,-3.8455,1486.5103,463.4519,-4.8343,84.2921,0
7,0.0,24.6228,1129,20.9868,381.6389,29365.513,22274.7466,8543.078,1074.2134,415.8837,1166.9825,11504.6094,22993.7686,491.5556,952.0237,0.0,348.0278,25312.8006,24.8214,47.3189,12.4103,199.8748,0.4626,1108.1734,58.0697,196.2233,-5.2389,11.3839,56.5715,10.9352,17.4551,16.5601,1169.9459,79.5262,10868.6901,470.7222,34564.225,13.2745,517.05,754.842,201.1337,500.4607,6777.0914,146.861,209.5234,4.1152,316.436,386.3423,278.6899,56.1594,15.4799,337.1502,-18.053,2140,-8.846,0.0,0.0,224.443,19831.9306,7490.9935,15.9959,189.997,-578.4161,-2.3457,34510.0149,-60.0353,-20.5268,11613.4532,4463,500.0019,420.3412,105.9675,11.7036,136.8444,376,21.4361,0.3668,1.5494,552.9903,0.0,2857.0858,1773.5263,88.2526,-2.3053,-85.4407,-9.5895,38.3415,365.7507,366.2577,437.7927,381.8644,306.1001,0.0,0.0,29581.4644,335.2222,15028.9745,442,-13.736,-462.5192,-5.0115,-516.0118,-368.3007,5,29.5519,2942.4679,776.511,161.5193,-529.3589,4.3637,34073.3577,442.1111,1075.9953,21050.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.5903,15368.0236,8945.3128,5738.3134,11,151.0857,210.9598,283.3984,309.7629,309.7629,2.92,-444.8577,-2.2548,-308.4729,203,24,23.941,317,23.7463,23.5898,2093.1441,612.7255,645.8395,587.3509,1918.2271,2197.6365,0.2626,1.3532,14.8225,8.1966,19590.4085,9026.8611,16.0242,10208.094,23284.3091,13.2745,57.01,-7.9969,-7.621,441.3056,-12.1589,-10.5832,32895.1694,23847.198,9726.8217,-10.1782,1172.8856,592.8937,-6.5237,78.4031,0
43,0.0,54.7271,1012,111130.7403,494.8889,24565.545,16316.0171,8265.1684,848.0815,398.7754,1062.6935,12046.3345,20324.9415,612.2222,710.3666,19.7777,324.5556,21154.0568,24.5513,-484.2437,-12.9847,-183.1041,-22.7086,1117.6198,74.7403,227.463,-129.93,8.3845,111119.8019,24.4839,71.6615,111121.2904,1039.8192,111119.4748,11596.7776,562.1111,31648.1809,53.8437,504.06,739.883,227.4587,443.5984,6588.2497,140.4875,236.6554,0.0,294.1773,331.565,260.6224,55.0864,0.0636,460.7318,-28.8513,2556,-41.3545,0.0,0.0,241.5892,13903.3965,6950.8437,16.0063,149.1786,-313.9706,-1.3176,32595.1323,7.6801,-4.4478,12084.3147,3855,434.9256,378.3732,61.1948,-7.1202,78.04,480,56.0929,-5.2069,-1.9689,558.0631,0.0,2350.8741,1540.0165,76.3272,0.6417,-245.2602,6.7924,-499.7238,338.0935,328.4012,401.3472,334.8987,319.4018,0.0,0.0,28697.2158,348.2222,13700.3949,560,23.1057,-3.0644,24.055,110.6741,234.6944,6,54.7268,4000301.094,4000706.649,147.8024,-7.6882,2.498,33262.7779,480.2222,985.3365,18725.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.8889,14555.0384,7926.7984,5760.4448,12,124.4229,165.4033,218.6484,251.668,268.4229,-12.0475,-126.32,33.8511,-367.4523,234,36,28.2797,396,54.7268,54.7268,4000312.868,4000366.453,2579.8156,4000306.492,4000312.896,4000313.07,-4.6271,1.1246,4.4369,0.0,18525.307,8102.7034,111120.834,10323.0572,19894.2515,13.4609,74.76,-124.9988,-127.151,648.8889,-23.3409,-123.6612,29108.6191,18749.9494,11101.4109,-123.7028,989.9683,4000350.025,-123.124,76.0758,0
70,5.9343,60.8076,1194,100009.5144,468.8889,30479.9376,24198.4926,9712.5165,1174.4523,461.6601,1262.6207,12720.0771,24819.3224,568.5833,1058.4091,24.4105,426.5556,27662.4939,27.0535,205.9595,26.0292,314.0323,-9.6413,1444.941,64.3707,197.5892,-135.2224,6.4322,68.8247,20.5268,49.3791,48.0402,1280.0896,100007.9805,12675.2083,634.3889,35356.5276,27.2811,556.07,1020.8198,197.9217,567.6644,7349.8795,157.3844,205.025,4.5399,396.7896,480.1576,348.4093,-3.9582,-22.6393,-130.5411,-7.7391,1914,4.3753,0.0,0.0,218.2502,21911.7637,9011.8996,15.998,200.4964,-844.1458,2.3673,35449.9188,-115.8993,-18.375,12447.1541,5541,615.3973,532.4749,148.7534,-1.0695,102.7082,312,45.2161,1.4711,2.2431,709.7827,0.0,3055.4586,2012.1406,95.4721,-23.9698,-18.5192,8.7063,-281.9756,455.525,439.1858,557.6825,433.0812,300.3683,0.0,0.0,30888.0366,384.1111,16516.1382,312,-25.973,-565.3816,-12.1599,-632.7117,-377.4712,10,60.8075,4000319.22,4000380.578,166.4195,-333.4326,-4.623,35609.8786,501.0,1210.0593,23700.0981,5.2437,0.0,11.8687,0.0,11.8687,5.2437,2.559,279.8889,16286.4895,9812.8451,6396.5456,13,185.1474,223.3287,292.0393,316.5686,322.5686,-19.6939,50.5894,14.6554,-185.4713,202,13,30.3536,281,30.2437,30.7723,2752.9861,1921.6079,1975.1636,2193.1309,2756.2788,2777.6022,-1.831,2.941,4.2013,4.5399,20725.4153,9823.8738,56.2132,10988.9462,25215.4181,13.6405,89.55,-24.8479,-22.5598,565.8889,-32.6571,-20.9286,33214.0432,25299.3337,11041.5306,-22.8069,1255.875,2248.5293,-139.1636,84.4226,0
138,5.9765,66.8884,1698,90919.1172,516.5556,27667.1723,20336.6647,9383.1726,1012.3761,509.5859,1310.376,13875.0833,25135.6423,757.7778,928.3459,20.8208,526.6667,26330.5084,30.5344,499.7014,70.2585,826.445,-7.3295,1634.6086,79.6388,219.4209,-154.141,7.7453,90918.9791,26.5511,56.2868,90919.9169,1203.9043,90918.6039,12094.3201,757.1111,32907.6123,78.1202,608.08,1160.1884,209.5998,742.943,7842.6668,165.3539,221.1248,0.0,482.1029,565.9335,461.9406,-320.5514,-6.613,148.6956,-29.6952,2094,-38.8649,0.0,0.0,220.8565,18419.0198,9556.6554,16.0,181.2433,-456.4581,-2.1236,37361.5625,-86.2943,-13.9182,14260.7126,7945,718.1676,612.8204,216.6063,8.1724,34.1243,348,83.5827,4.1642,6.887,709.7827,0.0,2896.2618,1947.8728,93.027,39.9289,293.1098,-0.9823,417.6857,586.2484,573.6093,671.8671,579.9318,318.2898,0.0,0.0,33718.6843,436.5556,16136.6213,361,-24.0416,-1144.9496,4.9268,-952.0839,-248.2536,12,66.8884,4000418.572,4000441.155,177.5004,-663.392,5.2769,39540.0684,633.2222,1209.2341,22935.2366,0.0,0.0,11.9531,0.0,26.174,11.8901,0.0,448.5,17653.2564,9798.1377,7142.0297,13,169.1536,217.3317,278.3904,304.0,306.0,-23.8819,-280.7588,-55.8515,-370.4692,217,44,34.3845,297,66.8885,66.8884,4000435.079,4000476.345,2476.6192,4000430.405,4000435.1,4000435.23,3.1643,2.7313,3.3952,0.0,22280.2861,9797.9556,90919.6229,11942.3386,23084.2331,12.8822,126.48,-164.6918,0.0,553.0278,-23.2505,-155.5422,29188.4802,20136.7254,9850.9124,-153.9454,1036.2536,4000463.408,-151.4019,91.7279,1
110,5.0634,25.1713,1310,9.5401,665.0607,39636.1173,29845.7723,13651.8722,1483.5924,487.7817,1451.3586,14106.2886,29089.5664,659.4897,1426.6288,22.955,708.7459,36940.3404,28.9571,-178.6377,-33.0658,-257.224,7.2588,1474.7562,74.1469,204.0903,-8.3966,5.662,15.8239,23.499,18.5966,13.8685,1450.2115,13.6551,14859.2757,663.1852,40368.2559,41.7136,582.09,1037.6863,207.5189,586.1248,7968.1625,159.3902,212.0673,0.0,399.5823,473.1271,345.6183,-660.4094,-14.2409,-396.1229,-35.9448,2866,-14.5966,0.0,0.0,218.2068,28734.2378,13420.5911,34.9694,258.938,-450.6786,5.9688,38978.7545,-21.0592,-11.9884,14017.6411,5892,640.6764,540.8689,129.8811,-8.3304,70.6796,541,65.5015,-0.9869,-1.4211,709.7827,13.9295,3200.8449,2875.5241,124.3446,-42.2007,-88.2025,-5.8504,-346.258,469.5532,455.8574,581.0824,422.8707,299.0043,0.0,0.0,33004.5962,409.4383,18284.9718,652,33.975,-367.9309,29.6127,-496.9995,424.4655,8,26.6775,573.5159,400.6836,172.7923,360.2445,-9.577,38349.979,544.213,1308.6423,25886.3783,6.0783,0.0,5.0634,4.0689,15.717,4.485,0.4261,365.4775,17025.5116,10495.2649,7955.4316,13,239.9105,299.4202,356.93,376.93,386.93,-11.1005,-854.4473,-9.0914,-606.0223,257,15,27.9747,451,26.7426,27.0695,664.6044,582.4761,781.0582,629.6271,664.5687,642.5585,-1.8129,0.764,4.4167,0.0,21528.3107,10387.0107,17.1261,12367.8186,28972.7784,13.3853,85.51,-3.7788,-3.5572,814.4444,-5.1428,-3.7799,41565.1882,30915.8554,15410.1417,-3.6427,1556.0829,719.2954,-3.8641,87.8647,1
91,0.0,57.7672,1222,105272.1767,376.7778,23055.4537,15977.5947,7948.96,804.4985,408.1705,1134.2242,12780.6478,22280.9241,657.6944,797.8121,15.1007,371.3333,22135.3374,25.9655,-450.7465,-25.5791,-387.3793,6.3215,1340.0454,75.2954,217.0131,-135.7558,7.788,105271.6103,19.1685,35.0657,105272.3304,983.9155,105271.246,10302.7686,570.6667,26695.7288,52.029,530.1,961.6946,226.0339,531.28,7084.5057,135.6725,215.652,4.0949,369.1025,408.7575,323.9815,-460.2431,6.4487,279.8455,-42.7701,2061,-7.7761,0.0,0.0,220.6259,15860.8149,7680.1339,16.0063,154.148,-88.3214,-8.4594,30880.0392,47.0375,-9.0214,12502.2105,4915,527.4109,467.6504,59.8753,19.7207,104.8788,346,54.8923,-4.4191,-3.7978,668.1421,0.0,2294.2171,1618.2891,92.1588,-24.2211,-468.388,30.0892,-804.4806,414.33,404.036,486.5743,410.9555,310.8588,0.0,0.0,28607.964,364.1111,14787.3654,369,-42.9437,266.086,39.3922,-830.299,-371.1764,10,57.7672,4000307.349,4000342.715,148.7316,-620.4983,-32.7188,32285.8645,522.8889,1021.5426,19603.6799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.3889,14681.2613,8518.1699,6256.7007,13,178.7248,204.1347,247.1543,264.7639,280.7639,-31.1917,539.0648,17.5896,-11.6378,214,15,27.3403,305,57.7672,57.7672,4000321.192,4000348.554,1332.4973,4000318.352,4000321.205,4000321.285,-7.8871,1.4316,0.9448,16.1884,18651.5299,8694.075,105272.0928,10789.5849,19267.7264,12.86,129.7,-128.8336,-131.9432,424.3333,-20.3505,-129.9268,24799.9765,18679.2189,8846.9565,-129.9268,920.9035,4000339.526,-131.9432,79.9683,1
83,0.0,24.1184,1285,12.4365,489.3333,26031.1498,16682.6466,9865.3887,875.3553,435.6162,1047.0389,12062.7892,19874.5666,628.1111,831.992,15.9913,444.2222,24262.7546,26.6726,185.8929,23.9211,711.5082,-26.3567,1205.9262,87.1723,228.8939,-11.1583,7.9462,22.4008,21.7335,16.5953,12.6073,939.1796,26.6967,10567.6924,522.1111,27899.5858,51.6241,543.09,848.8694,236.6468,558.2454,7224.5084,145.2085,253.9006,0.0,335.7508,435.9313,321.7081,-131.2605,-2.1814,441.9182,-45.2794,2153,-67.535,0.0,0.0,244.7332,16180.2427,9240.259,16.0006,163.0947,-422.6542,13.7822,29989.0499,74.6433,-10.1021,12590.6676,5258,577.4057,429.1338,-5.5162,-12.3008,77.5098,379,63.4789,1.7537,6.7123,602.9631,0.0,2255.3043,1585.2217,82.9604,21.6776,-447.6737,-9.7495,128.7727,417.3701,409.0135,511.5018,424.5593,318.2577,0.0,0.0,28635.8784,412.1111,14071.7706,434,-45.0974,-759.3899,1.5542,-841.1938,95.5263,9,27.0976,1041.172,485.0251,151.8493,-812.8917,31.1761,32235.4465,510.0,994.1268,18756.4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1667,15200.0504,8324.0234,6467.5607,10,158.0474,204.9413,257.5446,278.7639,282.7639,9.4702,-255.3825,3.3172,111.2426,207,39,25.2435,311,24.1716,30.6713,873.6324,491.6831,647.2167,2603.012,871.908,861.1897,1.1707,1.0427,4.9662,0.0,19095.465,8473.0238,12.979,11194.5905,17570.2069,12.4341,114.7,-21.2472,-12.8672,479.8333,-31.1079,-11.8253,26913.4634,15921.4879,10016.6818,-16.576,861.2044,506.1815,-21.2562,82.0585,0
153,5.1108,28.9631,1134,43.0721,545.3333,37071.4041,33893.1079,12007.7331,1597.8714,471.349,1591.6542,12296.1681,33789.6944,577.0,1714.1058,23.3278,605.7778,37507.2642,26.9321,-928.5009,-37.9715,-753.4928,-42.2606,917.227,51.7702,166.699,-6.89,4.2759,11.9298,10.4134,14.0815,10.3123,1631.449,11.7602,12775.8333,594.3056,37359.6108,24.6073,454.11,593.0892,178.2279,534.2052,7388.111,151.4827,172.8487,4.5009,336.4575,434.508,310.2691,52.4492,14.8754,162.4305,-5.3104,1852,-11.9313,11.0606,0.0,176.2246,36411.0214,11648.2959,16.0169,279.9874,-47.3084,40.7173,36863.6138,221.5472,-8.2142,11671.5403,4989,613.3457,469.7866,4.0005,2.044,228.6083,313,34.1702,-4.1267,-3.3489,458.6135,0.0,3435.4144,2473.6645,112.8223,-21.3439,-580.0299,12.3935,-738.969,436.8055,419.5461,550.1005,376.3693,263.1441,0.0,0.0,30650.9863,415.8056,21499.0147,357,-18.3879,-579.3453,20.9831,-828.6123,-326.3656,6,23.9003,458.6466,1679.8131,149.1739,-32.4622,-32.69,35394.529,487.0556,1442.7068,30503.7546,0.0,0.0,5.1108,0.8366,0.0,0.736,0.8642,310.2778,15448.8388,11713.8812,6409.3818,7,261.8352,336.2675,376.2675,387.8772,385.8772,-19.5097,18.5428,-9.1139,-124.3625,184,11,24.6029,265,23.3879,24.1485,465.2632,402.1807,549.1794,488.7902,465.1696,464.6287,-3.5527,1.9509,0.0125,12.9669,19998.9532,11387.909,10.5335,10854.2109,34692.6484,11.0606,122.32,-4.5921,-3.0801,606.7222,-5.4268,-2.5085,36643.9239,35314.5128,12478.0499,-4.9629,1653.2925,410.8067,-3.9153,81.0413,0
154,5.1348,22.9918,982,11.1662,552.5556,36958.9162,35438.37,11629.9698,1657.7637,462.9887,1602.2383,12260.6027,34052.9984,572.0,1676.224,22.157,567.1667,36719.9901,26.0619,-155.7411,4.44,97.384,-29.4792,885.4697,52.0491,165.4054,-6.9768,4.0624,11.9796,11.0974,10.8214,15.1312,1630.7544,11.9952,12931.7383,604.4722,37002.9053,26.4253,443.1,563.3027,170.3176,492.3631,7216.0118,143.1042,180.1781,4.5048,308.9512,392.0947,283.432,231.1085,16.7723,376.7149,2.711,1788,-20.4349,0.0,0.0,177.0474,35965.6723,11554.895,16.001,275.0161,-73.9485,13.8635,36125.1186,201.2345,-5.1962,11446.6772,4491,567.6866,446.0813,-21.2555,-6.7095,225.9466,305,40.8413,-0.7015,0.4387,442.7348,0.0,3482.5301,2469.6677,110.4078,-23.5585,-913.1805,1.0275,-882.2642,412.5609,398.1164,512.5232,334.7579,260.7689,0.0,2.0202,30110.7984,376.7222,21723.6313,341,-33.0026,-1370.0413,15.6964,-1594.3861,381.6121,5,23.264,455.8178,424.3157,143.9535,-44.1729,-4.3161,34629.8512,484.2778,1451.2018,30715.4108,4.8824,0.0,5.1348,0.6824,0.0,0.741,0.8465,268.7778,15236.6084,11687.5588,6214.2018,7,259.7647,342.3932,380.3674,387.8772,387.8772,-36.8651,228.258,-11.8742,-139.6253,174,11,22.8726,259,24.1465,23.4244,455.2245,574.9851,411.212,475.4739,455.1757,454.8235,-4.0657,1.8003,4.7546,13.004,19818.4352,11314.7567,13.5801,10586.9406,34564.0833,12.8798,109.39,-4.9654,-3.2416,611.6111,-5.0064,-2.6901,37657.2149,34494.0758,12667.1496,-5.3394,1643.6994,516.0436,-5.3555,79.1344,0
89,0.3967,66.8884,1568,90918.7748,569.1111,34208.0707,27626.7416,10610.2026,1338.9679,511.0865,1499.4824,14735.1797,30229.3645,704.5833,1331.5243,16.8616,511.8889,31114.6776,30.5344,419.8288,11.139,559.0458,-2.117,1633.9653,54.8666,174.8016,-167.7416,10.1667,36.2718,22.2778,39.8411,24.6807,1548.2916,90917.8013,12604.4911,682.6111,38407.2034,0.0,608.1,1179.4607,194.364,703.8302,8019.4371,168.964,199.4796,4.5921,447.7803,560.2245,409.695,-308.0838,1.4395,189.6815,-61.3232,2254,-51.4645,0.0,11.3581,193.001,28600.1948,9766.2466,15.9959,233.448,231.5057,-4.5162,41006.8491,280.5889,-5.8771,14268.4103,7553,718.7137,575.9261,176.1256,-12.432,57.0699,352,32.5829,2.3586,3.1407,709.7827,0.0,3333.6038,2229.7647,118.8791,-46.2119,-1665.3368,-44.5365,-1229.9776,525.9871,505.0347,655.0989,545.7266,291.5307,22.7162,0.0,33382.8682,411.6667,18953.3834,379,36.9566,-642.7317,-9.0859,-62.5448,652.6615,4,66.8884,4000383.257,4000426.093,180.1536,-856.9672,59.0798,39649.8192,542.0,1276.4902,25246.09,0.0,10.3829,0.7933,0.0,0.0,0.0,12.5929,327.4444,17587.047,11179.6901,7012.9022,13,264.7273,304.9108,343.9304,355.54,355.54,-8.5521,-527.2385,20.8544,-1532.432,250,38,32.864,340,30.7569,31.225,1595.9599,1085.9508,1753.0083,1207.8496,1598.7311,1616.4626,-6.9885,1.6749,0.0078,9.1843,22156.3311,11116.9861,26.3188,12141.4134,32396.2196,0.0,147.74,-24.8268,-18.7383,658.4444,-20.3137,-17.8362,36704.2553,28792.6125,12091.8693,-30.2568,1398.6363,1158.028,-152.7763,91.7413,1
8,0.0,18.4061,829,12.2249,299.0,16575.9453,10789.5533,6641.7554,568.8626,332.5613,864.3981,9160.5191,16616.6203,439.6389,548.6191,13.9921,318.5556,15306.0933,0.0,14.8969,-2.5748,-543.177,24.5404,933.5382,88.923,231.9105,-7.0184,26.5365,20.4729,17.1646,12.3665,284.8048,781.1974,12.6291,8047.5428,379.3333,20907.1585,12.6134,366.06,655.6483,240.2311,363.3245,5754.3065,122.4998,225.4789,4.0567,178.1665,245.2775,174.8613,-286.2401,-0.5973,129.6127,-28.7857,1642,3.078,0.0,10.4481,213.3384,10433.0288,5868.9193,15.9979,99.9954,-299.6323,9.0654,24210.0598,35.2436,-5.4873,9392.6684,2731,325.887,233.8809,110.0908,7.345,52.0529,287,28.8466,0.2257,-8.23,465.6785,0.0,2021.6083,1366.9027,67.4767,-14.3585,88.5634,-7.1093,-158.503,231.1696,234.9823,275.9571,276.4256,314.2052,10.4481,0.0,23572.7151,305.5,11415.1777,306,-12.2763,270.387,-13.3139,164.5222,220.2808,4,18.507,391.5015,378.9705,120.4284,329.5432,-3.0152,26152.4887,359.9444,800.9989,15176.8023,0.0,5.6998,0.0,0.0,0.0,0.0,2.6142,226.8333,12375.2864,6922.9913,5037.092,10,127.2705,168.6631,208.7689,227.6236,240.3785,-9.7891,-82.6844,18.0478,-530.8035,166,31,18.4418,238,28.166,19.0873,634.6611,8828.9473,383.3604,472.0963,631.3117,627.9067,-2.2971,5.7851,7.349,8.1007,15710.2579,7057.8417,14.4583,8723.3562,15389.54,12.6134,76.22,-7.9047,-7.9612,297.8333,-8.5348,-8.5254,17587.3546,12179.2047,6819.3773,-7.9593,626.6724,448.208,-7.6752,65.5437,0
13,0.0,22.0262,1169,15.4538,411.858,24777.7941,20834.0559,8001.6704,1009.3442,421.3378,1252.4393,10031.7887,25754.0469,463.4259,973.9599,24.1398,329.1728,23074.7167,23.7774,-914.0228,6.5294,257.4718,-48.4361,925.3089,57.1936,176.1429,-7.4389,5.0898,12.2032,9.2499,14.0972,11.3429,1158.2668,12.5587,8975.8543,423.2963,27170.5358,25.8706,410.07,645.2709,186.2992,512.2326,6938.2502,134.8915,189.4732,4.8738,402.1719,415.4092,322.6019,-545.8685,5.7116,-422.2605,2.3183,1463,-23.832,0.0,0.0,179.9373,20390.8699,7492.3662,31.9721,176.8483,76.6563,7.4926,29743.5166,191.9333,10.7639,10909.6221,4327,528.886,515.1374,45.2658,-14.4211,212.4703,227,34.7042,-6.9773,1.9654,462.6545,0.0,3103.1053,2551.5424,93.9387,30.2954,-478.509,-2.7149,-86.0881,409.9304,409.8593,492.2181,396.7278,287.1436,0.0,0.0,28135.6277,331.7654,17210.9574,257,-10.6797,-703.455,-15.0952,-823.285,202.8868,5,21.3002,439.5547,540.8835,148.9398,-735.5297,12.5869,31553.8246,409.5,1159.0766,23448.8942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.9479,14611.4589,9470.5871,6449.1327,8,206.2686,263.7842,312.8038,326.4134,326.4134,-33.5249,-408.0534,-17.3869,-693.1598,148,12,21.7046,204,20.9438,21.3522,427.1103,397.0015,493.4006,446.1425,427.006,430.2102,-0.6473,-1.1871,5.3057,4.8738,18664.3314,9280.6705,12.994,10544.781,24049.4874,12.574,90.98,-8.5552,-4.8249,367.7778,-4.4661,-4.7463,25957.8279,21411.661,8336.8249,-7.6888,1038.8071,454.791,-6.3072,73.4532,0
59,0.0,20.0408,975,10.6759,406.6029,25675.4485,20214.9371,8763.0068,998.2772,404.8365,1205.3583,11543.9715,23457.5326,517.2675,888.4019,13.4071,313.715,23613.161,23.6122,-489.1212,-14.2098,-9.8371,-10.3882,957.0864,68.7348,201.8219,-5.9203,7.4798,15.5418,17.4824,18.687,16.8559,1240.5754,15.6495,10476.5153,545.0154,30695.5194,26.9823,399.06,648.7666,197.5035,418.6069,6533.5036,129.419,190.377,0.0,303.6654,296.7469,254.7057,-314.4043,-4.4057,-538.136,1.3303,2003,-13.5451,0.0,0.0,193.0536,17905.1727,8041.9708,34.9689,174.2715,509.6659,4.7567,32915.9299,623.4827,-0.7883,11760.8667,3422,406.4518,396.2982,64.6231,-6.3306,107.0973,349,42.0488,-4.1805,-0.0841,478.2387,0.0,2847.0838,2561.2956,78.7052,33.0758,7.7489,19.2518,-514.1534,333.8706,333.472,375.9195,315.3476,295.8623,0.0,0.0,28018.6425,320.4938,15755.2396,416,-28.9208,133.5641,3.9951,16.3328,-521.0014,8,21.3411,532.0847,362.9816,142.389,-362.6052,-6.7226,32617.5767,445.5741,1100.9519,21162.8369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.9567,14155.1639,8739.6349,6538.5193,10,200.244,258.973,294.1923,302.9472,305.7021,-38.4733,-845.936,0.2832,-1250.0857,195,21,21.9442,296,21.5936,23.3271,528.4223,573.102,635.3568,954.2479,528.0601,540.5565,-3.955,0.7918,4.7232,0.0,18047.5998,8602.7867,41.6637,10442.6649,24801.7925,13.4847,59.75,-9.1398,-8.7591,453.8225,-5.1407,-6.9487,28175.7978,23189.2581,9788.6389,-7.0536,1146.4235,1416.565,-15.249,70.9031,0
